Unnamed: 0,id,COBACIA,cod_setor,tipo_setor,cod_mun,mun_nm,uf,situacao_setor,disp_q95,dem_ret_ano,dem_acm,bal_perc,dmu_nu_poptotal,dmu_nu_popurbana,dmu_nu_poprural,ihu_pc_cobrede,classe_ish_mun,area_setor,area_otto,area_scbc,pop,pop_urb_scbc,pop_urb_bacia,ihu_rel,classe_ish_otto,disp_por_dem,fator_iminente,fator_pos_deficit,fator_de_risco_total,irri_arroz,irri_cafe,irri_cana,irri_oc,irri_total
69,70,7761873,320010205000017,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"2,395","0,002","0,378","15,803",172981,18362,,"0,812",Alto,"21,14824693","1,554857374","1,486",329,0,0,0,,6.3279124216920835,0.008324493633333332,0.0,0.008324493633333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
70,71,77618746,320010205000017,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,03",0,0,"1,037",172981,18362,,"0,812",Alto,"21,14824693","7,190958538","0,002",329,0,0,0,,96.43201542912247,3.584563333333333e-05,0.0,3.584563333333333e-05,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
71,72,776187421,320010205000017,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,115","0,007","0,013","11,195",172981,18362,,"0,812",Alto,"21,14824693","8,596874443","0,298",329,0,0,0,,8.932559178204555,0.004177600833333334,0.0,0.004177600833333334,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
72,73,77618747,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,064","0,001","0,001","0,892",172981,18362,,"0,812",Alto,"39,08970393","15,41486453","0,091",339,0,0,0,,112.10762331838565,2.6522133333333335e-05,0.0,2.6522133333333335e-05,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
73,74,77618745,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,118",0,"0,001","0,987",172981,18362,,"0,812",Alto,"39,08970393","5,903254563","0,427",339,0,0,0,,101.31712259371834,3.24723e-05,0.0,3.24723e-05,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
74,75,776187163,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,029","0,005","0,005","16,063",172981,18362,,"0,812",Alto,"39,08970393","7,070060083","0,249",339,0,0,0,,6.225487144369048,0.00860066563333333,0.0,0.00860066563333333,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
75,76,77618741,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,328","0,008","0,023","7,018",172981,18362,,"0,812",Alto,"39,08970393","8,876456731","0,001",339,0,0,0,,14.249073810202336,0.0016417441333333332,0.0,0.0016417441333333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
76,77,77618636,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,055","0,006","0,006","10,877",172981,18362,,"0,812",Alto,"39,08970393","13,34744771","0,006",339,0,0,0,,9.193711501333087,0.0039436376333333335,0.0,0.0039436376333333335,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
77,78,77618743,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,176","0,001","0,002","1,245",172981,18362,,"0,812",Alto,"39,08970393","3,878138721","1,953",339,0,0,0,,80.32128514056224,5.166750000000001e-05,0.0,5.166750000000001e-05,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
78,79,77618744,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,042",0,0,"0,767",172981,18362,,"0,812",Alto,"39,08970393","10,0836146","9,957",339,0,0,0,,130.3780964797914,1.9609633333333333e-05,0.0,1.9609633333333333e-05,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
79,80,77618673,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"1,148","0,002","0,093","8,094",172981,18362,,"0,812",Alto,"39,08970393","6,515809554","0,008",339,0,0,0,,12.35483073881888,0.0021837611999999994,0.0,0.0021837611999999994,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
80,81,776187422,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,033","0,004","0,004","13,465",172981,18362,,"0,812",Alto,"39,08970393","7,973408461","7,678",339,0,0,0,,7.426661715558857,0.006043540833333331,0.0,0.006043540833333331,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
81,82,776187423,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,046","0,001","0,001","2,052",172981,18362,,"0,812",Alto,"39,08970393","11,1861034","10,448",339,0,0,0,,48.732943469785575,0.00014035679999999998,0.0,0.00014035679999999998,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
82,83,77618691,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,681","0,019","0,087","12,828",172981,18362,,"0,812",Alto,"39,08970393","9,09069752","0,007",339,0,0,0,,7.795447458684129,0.005485252799999998,0.0,0.005485252799999998,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
83,84,77618672,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,022","0,002","0,002","8,971",172981,18362,,"0,812",Alto,"39,08970393","5,213329238","0,007",339,0,0,0,,11.147029316687103,0.002682628033333333,0.0,0.002682628033333333,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
84,85,77618693,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,603","0,002","0,069","11,366",172981,18362,,"0,812",Alto,"39,08970393","8,607971012","0,023",339,0,0,0,,8.798169980644026,0.004306198533333333,0.0,0.004306198533333333,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
85,86,776187421,320010205000018,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,115","0,007","0,013","11,195",172981,18362,,"0,812",Alto,"39,08970393","8,596874443","8,236",339,0,0,0,,8.932559178204555,0.004177600833333334,0.0,0.004177600833333334,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
86,87,7761881,320010205000019,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"0,719",0,"0,139","19,321",172981,18362,,"0,812",Alto,"0,2394148667","5,879590608","0,145",701,"424,5559242","727,8276323","2,39",Alto,5.175715542673775,0.012443368033333332,0.0,0.012443368033333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
87,88,7761891,320010205000019,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,063","0,039","0,157","14,801",172981,18362,,"0,812",Alto,"0,2394148667","14,185514","0,095",701,"278,1573297","1201,591871","0,95",Alto,6.756300249983109,0.007302320033333332,0.0,0.007302320033333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
88,89,7761879,320010205000020,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,8135452799","5,412990806","0,023",568,"16,0581105","7944,053652","0,01",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
89,90,7761881,320010205000020,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"0,719",0,"0,139","19,321",172981,18362,,"0,812",Alto,"0,8135452799","5,879590608","0,078",568,"54,45793995","727,8276323","0,31",Alto,5.175715542673775,0.012443368033333332,0.0,0.012443368033333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
90,91,7761891,320010205000020,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,063","0,039","0,157","14,801",172981,18362,,"0,812",Alto,"0,8135452799","14,185514","0,713",568,"497,8014254","1201,591871","1,7",Alto,6.756300249983109,0.007302320033333332,0.0,0.007302320033333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
91,92,7761879,320010205000021,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,04881031388","5,412990806","0,049",472,"473,8342814","7944,053652","0,24",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
92,93,7761846,320010205000022,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,121","0,018","0,018","15,009",172981,18362,,"0,812",Alto,"19,02678962","29,28586492","0,379",591,0,0,0,,6.66266906522753,0.0075090027000000005,0.0,0.0075090027000000005,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
93,94,77618723,320010205000022,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,048","0,003","0,003","5,412",172981,18362,,"0,812",Alto,"19,02678962","11,54897345","0,133",591,0,0,0,,18.477457501847745,0.0009763248,0.0,0.0009763248,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
94,95,77618783,320010205000022,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,07","0,018","0,018","26,064",172981,18362,,"0,812",Alto,"19,02678962","16,87727887","8,327",591,0,0,0,,3.8367096378146104,0.022644403199999996,0.0,0.022644403199999996,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
95,96,77618781,320010205000022,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,147","0,008","0,036","24,511",172981,18362,,"0,812",Alto,"19,02678962","12,35846499","4,055",591,0,"2617,085215",0,Alto,4.079800905715802,0.020026304033333327,0.0,0.020026304033333327,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
96,97,77618782,320010205000022,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,026","0,01","0,01","39,673",172981,18362,,"0,812",Alto,"19,02678962","6,176753509","5,992",591,0,0,0,,2.5206059536712626,0.05246489763333333,0.0,0.05246489763333333,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
97,98,77617296,320010205000022,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,021","0,001","0,001","3,852",172981,18362,,"0,812",Alto,"19,02678962","19,73185058","0,14",591,0,0,0,,25.96053997923157,0.0004945968,0.0,0.0004945968,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
98,99,7761879,320010205000023,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,1956679475","5,412990806","0,196",226,"226,3835266","7944,053652","0,12",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
99,100,7761879,320010205000024,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,02068945129","5,412990806","0,021",226,"229,3922605","7944,053652","0,12",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
100,101,7761877,320010205000025,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,959","0,001","0,336","17,16",172981,18362,,"0,812",Alto,"0,1758891781","1,827402027","0,099",678,"381,6152917","878,8317504","1,78",Alto,5.827505827505828,0.009815519999999998,0.0,0.009815519999999998,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
101,102,7761879,320010205000025,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,1758891781","5,412990806","0,076",678,"292,9571936","7944,053652","0,15",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
102,103,7761877,320010205000026,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,959","0,001","0,336","17,16",172981,18362,,"0,812",Alto,"0,08915054086","1,827402027","0,051",311,"177,9125493","878,8317504","0,83",Alto,5.827505827505828,0.009815519999999998,0.0,0.009815519999999998,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
103,104,7761879,320010205000026,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,08915054086","5,412990806","0,038",311,"132,5622917","7944,053652","0,07",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
104,105,7761879,320010205000027,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,03633283202","5,412990806","0,036",472,"467,6761776","7944,053652","0,24",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
105,106,7761879,320010205000028,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,03540613285","5,412990806","0,035",345,"341,0426112","7944,053652","0,18",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
106,107,7761875,320010205000030,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"2,06","0,003","0,354","17,171",172981,18362,,"0,812",Alto,"0,5353612754","7,532201575","0,002",741,"2,768224128","2,768224128","4,1",Alto,5.823772639916138,0.009828108033333331,0.0,0.009828108033333331,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
107,108,77618781,320010205000030,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"0,147","0,008","0,036","24,511",172981,18362,,"0,812",Alto,"0,5353612754","12,35846499","0,534",741,"739,1158423","2617,085215","1,16",Alto,4.079800905715802,0.020026304033333327,0.0,0.020026304033333327,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
108,109,7761876,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,071","0,014","0,014","20,243",172981,18362,,"0,812",Alto,"18,16757463","17,03928558","0,932",250,0,0,0,,4.9399792520871415,0.01365930163333333,0.0,0.01365930163333333,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
109,110,7761885,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,415","0,014","0,104","25,186",172981,18362,,"0,812",Alto,"18,16757463","14,70934397","0,032",250,0,"95,07384658",0,Alto,3.9704597792424363,0.02114448653333333,0.0,0.02114448653333333,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
110,111,7761882,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,043","0,002","0,002","3,613",172981,18362,,"0,812",Alto,"18,16757463","10,30969875","0,05",250,0,0,0,,27.677830058123444,0.0004351256333333333,0.0,0.0004351256333333333,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
111,112,77618721,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,117","0,002","0,005","4,145",172981,18362,,"0,812",Alto,"18,16757463","7,645517396","0,109",250,0,0,0,,24.12545235223161,0.0005727008333333331,0.0,0.0005727008333333331,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
112,113,7761879,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"18,16757463","5,412990806","2,795",250,0,"7944,053652",0,Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
113,114,7761875,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"2,06","0,003","0,354","17,171",172981,18362,,"0,812",Alto,"18,16757463","7,532201575","0,032",250,0,"2,768224128",0,Alto,5.823772639916138,0.009828108033333331,0.0,0.009828108033333331,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
114,115,7761883,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,652","0,001","0,137","21,039",172981,18362,,"0,812",Alto,"18,16757463","3,014079775","2,968",250,0,0,0,,4.753077617757498,0.0147546507,0.0,0.0147546507,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
115,116,7761881,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,719",0,"0,139","19,321",172981,18362,,"0,812",Alto,"18,16757463","5,879590608","1,795",250,0,"727,8276323",0,Alto,5.175715542673775,0.012443368033333332,0.0,0.012443368033333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
116,117,77618781,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,147","0,008","0,036","24,511",172981,18362,,"0,812",Alto,"18,16757463","12,35846499","2,639",250,0,"2617,085215",0,Alto,4.079800905715802,0.020026304033333327,0.0,0.020026304033333327,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
117,118,7761891,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"1,063","0,039","0,157","14,801",172981,18362,,"0,812",Alto,"18,16757463","14,185514","6,774",250,0,"1201,591871",0,Alto,6.756300249983109,0.007302320033333332,0.0,0.007302320033333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
118,119,77618841,320010205000032,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,224","0,002","0,032","14,187",172981,18362,,"0,812",Alto,"18,16757463","7,111517693","0,042",250,0,0,0,,7.04870656234581,0.006709032299999998,0.0,0.006709032299999998,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
119,120,7761891,320010205000033,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,063","0,039","0,157","14,801",172981,18362,,"0,812",Alto,"0,08607412959","14,185514","0,086",426,"425,6331162","1201,591871","1,45",Alto,6.756300249983109,0.007302320033333332,0.0,0.007302320033333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
120,121,7761879,320010205000034,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,05619202564","5,412990806","0,056",374,"372,7219256","7944,053652","0,19",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
121,122,7761877,320010205000035,Urbana,3200102,Afonso Cláudio,Espírito Santo,2,"1,959","0,001","0,336","17,16",172981,18362,,"0,812",Alto,"0,5722712207","1,827402027","0,185",371,"119,9343904","878,8317504","0,56",Alto,5.827505827505828,0.009815519999999998,0.0,0.009815519999999998,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
122,123,7761879,320010205000035,Urbana,3200102,Afonso Cláudio,Espírito Santo,2,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,5722712207","5,412990806","0,387",371,"250,8897788","7944,053652","0,13",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
123,124,7761879,320010205000036,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,07188893127","5,412990806","0,072",336,"336,5191215","7944,053652","0,17",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
124,125,7761879,320010205000037,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,05263134346","5,412990806","0,053",257,"258,8001579","7944,053652","0,13",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
125,126,7761879,320010205000038,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,03473037033","5,412990806","0,035",377,"379,9268443","7944,053652","0,2",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
126,127,7761879,320010205000039,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,2031835465","5,412990806","0,203",390,"389,6476923","7944,053652","0,2",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
127,128,7761879,320010205000040,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,02338297685","5,412990806","0,023",322,"316,72614","7944,053652","0,16",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
128,129,7761879,320010205000041,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,07643186863","5,412990806","0,076",173,"172,0224853","7944,053652","0,09",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
129,130,7761879,320010205000042,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,02872909573","5,412990806","0,029",408,"411,8472823","7944,053652","0,21",Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
130,131,77618781,320010205000043,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"0,147","0,008","0,036","24,511",172981,18362,,"0,812",Alto,"0,04673605919","12,35846499","0,047",225,"226,2706823","2617,085215","0,35",Alto,4.079800905715802,0.020026304033333327,0.0,0.020026304033333327,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
131,132,7761879,320010205000044,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,3006439756","5,412990806",0,907,0,"7944,053652",0,Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
132,133,77618781,320010205000044,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"0,147","0,008","0,036","24,511",172981,18362,,"0,812",Alto,"0,3006439756","12,35846499","0,3",907,"905,0572175","2617,085215","1,42",Alto,4.079800905715802,0.020026304033333327,0.0,0.020026304033333327,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
133,134,7761879,320010205000045,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,3747252728","5,412990806","0,31",0,0,"7944,053652",0,Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
134,135,7761891,320010205000045,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,063","0,039","0,157","14,801",172981,18362,,"0,812",Alto,"0,3747252728","14,185514","0,065",0,0,"1201,591871",0,Alto,6.756300249983109,0.007302320033333332,0.0,0.007302320033333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
135,136,7761879,320010205000046,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"1,804","0,003","0,299","16,575",172981,18362,,"0,812",Alto,"0,001966083968","5,412990806","0,002",0,0,"7944,053652",0,Alto,6.033182503770739,0.0091576875,0.0,0.0091576875,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
136,137,77618863,320010213000001,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"0,101","0,005","0,005","4,581",172981,18362,,"0,812",Alto,"0,4136846968","24,33751742","0,22",730,"388,2183732","388,2183732","4,1",Alto,21.829294913774284,0.0006995187,0.0,0.0006995187,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
137,138,77618862,320010213000001,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"0,029",0,0,"1,128",172981,18362,,"0,812",Alto,"0,4136846968","7,067134162","0,141",730,"248,8126846","248,8126846","4,1",Alto,88.65248226950355,4.241279999999999e-05,0.0,4.241279999999999e-05,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
138,139,77618861,320010213000001,Urbana,3200102,Afonso Cláudio,Espírito Santo,1,"0,166","0,011","0,016","9,812",172981,18362,,"0,812",Alto,"0,4136846968","8,590085233","0,052",730,"91,76070639","91,76070639","4,1",Alto,10.191602119853242,0.0032091781333333327,0.0,0.0032091781333333327,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
139,140,77618863,320010213000002,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,101","0,005","0,005","4,581",172981,18362,,"0,812",Alto,"13,60521731","24,33751742","10,882",582,0,"388,2183732",0,Alto,21.829294913774284,0.0006995187,0.0,0.0006995187,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
140,141,777496,320010213000002,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,309","0,003","0,003","0,825",172981,18362,,"0,812",Alto,"13,60521731","48,76332765","0,154",582,0,0,0,,121.21212121212122,2.2687499999999996e-05,0.0,2.2687499999999996e-05,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
141,142,7761888,320010213000002,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,031","0,016","0,016","52,021",172981,18362,,"0,812",Alto,"13,60521731","7,48976711","0,22",582,0,0,0,,1.9223006093692931,0.09020614803333332,0.0,0.09020614803333332,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
142,143,7761887,320010213000002,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,188","0,01","0,074","39,343",172981,18362,,"0,812",Alto,"13,60521731","7,15378025","0,076",582,0,0,0,,2.541748214421879,0.05159572163333334,0.0,0.05159572163333334,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
143,144,77618861,320010213000002,Rural,3200102,Afonso Cláudio,Espírito Santo,8,"0,166","0,011","0,016","9,812",172981,18362,,"0,812",Alto,"13,60521731","8,590085233","2,274",582,0,"91,76070639",0,Alto,10.191602119853242,0.0032091781333333327,0.0,0.0032091781333333327,0.0,0.0,1370.29986525,118901.9191239,120272.21898915
